Year	Month	Day	mean	stddev
2013	9	17	474.6004911833427	106.7858222409407
2013	9	18	499.1849947631058	112.44369921666438
2013	9	19	531.5796340501464	117.7090994141464
2013	9	20	561.7068258120067	122.6473967348406
2013	9	21	574.0569596031305	125.08593521497441
2013	9	22	561.3160910329732	119.81078474868394
2013	9	23	481.73456883047595	106.92471194400463
2013	9	24	460.7286549295626	104.42451368749538
2013	9	25	484.8967680566092	108.99363279819406
2013	9	26	498.61501451185967	111.57626723143458
2013	9	27	501.5485118901149	112.60996756911906
2013	9	28	515.7121100422016	114.57448748508267
2013	9	29	513.3309271616909	113.77579039012838
2013	9	30	502.5882395443813	111.50374683358987
2013	10	1	525.4640344471188	115.81849199401647
2013	10	2	555.4440730783843	121.62781381090655
2013	10	3	548.6668018627969	120.05994643270382
2013	10	4	533.47939236092	118.21715146321843
2013	10	5	549.5761299065359	121.5287048603468
2013	10	6	505.44691332548695	108.51093036284884
2013	10	7	525.8916063010661	112.22934257146105
2013	10	8	494.78684749302107	104.47157169255968
2013	10	9	457.3673592097981	101.90710835477293
2013	10	10	445.7878497244873	102.13209459339454
2013	10	11	471.85315481454467	105.60782618228595
2013	10	12	467.8660526677547	105.25790465432273
2013	10	13	454.71970374571504	103.9560618133686
2013	10	14	448.3151935625163	102.83685890491427
2013	10	15	484.0483046115543	108.45506778205157
2013	10	16	473.63277618439724	106.49243157493606
2013	10	17	494.86415731092995	109.56651956517061
2013	10	18	492.3783694050669	107.87238125340778
2013	10	19	455.6097596475249	101.09959272928563
2013	10	20	441.37214830233864	99.20135223755558
2013	10	21	428.2573771005917	97.82911889005544
2013	10	22	433.9308888040911	98.67348161323343
2013	10	23	396.98891748674583	93.5839865732125
2013	10	24	373.00845593145186	90.19872167940751
2013	10	25	356.0593283418407	88.29049242008725
2013	10	26	343.5573418574347	85.73667294456334
2013	10	27	357.9129046250901	88.13216995288404
2013	10	28	341.35278642281196	85.59722233403522
2013	10	29	317.9276063777317	82.5963542229163
2013	10	30	321.6151287599295	83.85606734891438
2013	10	31	353.51163263507095	86.55099510020011
2013	11	1	428.76837231986735	97.05347130646035
2013	11	2	402.60835818951796	91.24004173897508
2013	11	3	352.65271315364487	86.60616070507254
2013	11	4	294.62803866311344	82.27806415719505
2013	11	5	289.48652691242205	80.77632683287307
2013	11	6	328.0882432972156	83.96326273240173
2013	11	7	364.6674071725862	87.78003201939227
2013	11	8	308.9205565628565	82.19687182993931
2013	11	9	279.9656626577065	79.56685340734282
2013	11	10	300.1988306974036	81.08674746364913
